reservation_id,user_id,nbr_place,number_of_voyageurs,Status,reminderSent,volId_frequency,account_age_days,payment_delay_days,total_payment_amount,payment_failures_count,payment_status,Pays,Ville,newsletter_abonne,satisfaction_client,annulations_precedentes,modifications_reservation,tentatives_paiement,email_domain,suspicious_email_domain,is_fraud,reservation_date,reservation_time
res_588899,user_9743,1,1,en attente,False,16,9,6,278.78,0,réussi,France,Casablanca,True,4,3,4,5,mailinator.com,True,1,2025-07-16,22:01:54.634711
res_766524,user_8466,1,1,confirmé,True,20,20,7,242.04,0,réussi,Tunisia,New York,False,3,0,1,0,gmail.com,False,0,2024-09-08,05:31:54.693171
res_834296,user_1364,3,3,confirmé,True,56,23,7,162.3,0,réussi,Morocco,Casablanca,False,4,0,0,0,gmail.com,False,0,2025-05-27,23:24:35.665231
res_655825,user_1261,2,2,annulé,False,62,3,3,343.34,0,réussi,Germany,Tunis,True,1,0,1,1,gmail.com,False,0,2025-01-20,21:27:05.657580
res_574631,user_7157,2,2,confirmé,False,96,13,3,314.54,0,réussi,Germany,Tunis,True,4,0,1,0,gmail.com,False,0,2024-08-12,23:16:13.709703
res_479525,user_6617,2,1,confirmé,True,3,14,2,164.88,0,réussi,France,Tunis,False,4,0,0,0,gmail.com,False,0,2024-09-05,20:11:16.710389
res_576672,user_8621,3,3,confirmé,False,35,19,0,150.08,0,réussi,Tunisia,Paris,True,1,0,0,0,gmail.com,False,0,2024-10-16,14:04:24.725124
res_341509,user_6998,1,1,en attente,True,82,2,7,163.53,0,réussi,Morocco,Tunis,False,4,2,0,0,gmail.com,False,0,2025-01-13,23:36:14.656365
res_853979,user_5547,2,1,confirmé,False,17,12,6,299.02,0,réussi,Tunisia,Tunis,False,3,1,0,0,gmail.com,False,0,2024-10-04,14:42:14.710099
res_656291,user_1407,2,1,en attente,True,76,14,3,244.31,0,réussi,Germany,Tunis,False,2,0,1,1,gmail.com,False,0,2024-10-22,11:59:05.710200
res_250622,user_9096,1,1,confirmé,False,60,28,6,223.52,0,réussi,Morocco,Berlin,False,3,1,1,0,gmail.com,False,0,2024-11-06,10:56:08.710167
res_755307,user_4443,2,2,confirmé,False,68,20,3,497.29,0,réussi,Germany,Berlin,False,4,0,1,0,mailinator.com,True,0,2025-05-01,12:25:56.680558
res_582134,user_6381,1,1,en attente,True,65,26,3,111.48,0,réussi,USA,New York,False,3,2,1,5,gmail.com,False,1,2025-07-23,17:22:43.640886
res_626496,user_8699,2,1,en attente,False,95,5,1,346.86,0,réussi,Morocco,New York,False,3,1,0,0,gmail.com,False,0,2024-12-17,14:29:25.683833
res_461782,user_7588,3,3,confirmé,False,45,1,2,504.16,0,réussi,Morocco,Casablanca,False,1,1,0,0,gmail.com,False,0,2025-05-19,19:14:35.730747
res_505048,user_3523,1,1,confirmé,True,3,22,0,147.65,0,réussi,Tunisia,Casablanca,True,3,0,1,0,tempmail.com,True,0,2025-03-02,10:41:34.649771
res_612242,user_6141,3,2,confirmé,True,24,8,1,533.42,0,réussi,USA,New York,True,1,0,0,1,hotmail.com,False,0,2024-10-14,08:20:11.722778
res_893238,user_9011,2,1,confirmé,False,2,0,2,451.3,0,réussi,Morocco,Paris,True,3,2,0,0,gmail.com,False,0,2024-11-03,13:05:45.681312
res_637512,user_9210,2,2,en attente,False,65,1,7,351.18,0,réussi,Tunisia,Casablanca,False,4,2,0,0,hotmail.com,False,0,2024-10-14,09:09:14.737166
res_226141,user_5494,1,1,confirmé,True,3,17,6,208.92,0,réussi,Morocco,Tunis,False,2,0,0,0,gmail.com,False,0,2025-01-19,04:15:26.662153
res_141156,user_1320,2,1,confirmé,True,90,13,0,522.12,0,réussi,Morocco,Tunis,True,2,0,0,0,hotmail.com,False,0,2025-01-17,14:36:14.710150
res_239626,user_1775,2,2,confirmé,True,38,0,4,580.02,0,réussi,France,New York,False,3,0,1,0,gmail.com,False,0,2025-05-30,07:16:58.680070
res_393395,user_4415,3,3,confirmé,True,51,28,5,214.51,0,réussi,USA,Berlin,True,3,0,0,0,yahoo.com,False,0,2025-05-13,09:58:00.663754
res_638274,user_8319,2,2,confirmé,True,8,12,3,176.1,0,réussi,Tunisia,Paris,True,5,1,0,0,gmail.com,False,0,2025-07-03,23:59:19.657120
res_808110,user_5324,2,1,confirmé,True,63,25,2,138.67,0,réussi,France,New York,True,5,1,0,0,yahoo.com,False,0,2024-12-08,06:53:04.724262
res_854891,user_6454,3,1,confirmé,False,48,11,1,664.72,0,réussi,Morocco,Berlin,False,4,1,1,0,gmail.com,False,0,2025-02-02,22:46:34.693372
res_308893,user_4621,2,1,confirmé,False,6,27,2,442.84,0,réussi,Germany,New York,True,4,0,0,0,gmail.com,False,0,2024-08-22,04:42:20.731267
res_247649,user_1862,2,1,annulé,True,59,24,7,593.64,0,réussi,Tunisia,Berlin,False,2,1,0,0,hotmail.com,False,0,2025-04-06,21:32:08.700648
res_872368,user_9558,2,2,confirmé,False,94,9,7,252.57,0,réussi,France,New York,True,3,2,0,1,yahoo.com,False,0,2025-02-02,20:47:46.718731
res_824038,user_2311,1,1,en attente,True,65,19,7,192.04,0,réussi,Morocco,New York,True,1,3,2,3,tempmail.com,True,1,2025-07-31,08:59:43.638198
res_974592,user_1664,2,2,confirmé,False,89,10,6,590.08,0,réussi,USA,Paris,True,3,0,0,0,gmail.com,False,0,2025-07-25,02:43:26.721384
res_576486,user_2814,2,2,confirmé,False,89,27,7,527.37,0,réussi,Morocco,Tunis,False,1,0,0,0,gmail.com,False,0,2024-10-22,07:11:10.712034
res_791715,user_9057,2,2,confirmé,False,43,27,1,328.98,0,réussi,USA,Casablanca,False,4,1,0,1,gmail.com,False,0,2025-07-23,18:11:51.682939
res_149370,user_9137,1,1,en attente,False,31,26,4,176.52,0,réussi,Germany,Paris,False,4,1,0,0,tempmail.com,True,0,2024-12-29,21:34:48.707350
res_210626,user_1332,1,1,confirmé,False,37,3,7,134.05,0,réussi,Morocco,Casablanca,True,4,1,0,0,gmail.com,False,0,2024-12-16,15:56:50.702058
res_957928,user_4120,1,1,annulé,False,22,10,7,292.07,0,réussi,USA,New York,False,1,0,0,0,gmail.com,False,0,2024-11-07,19:18:13.663581
res_916818,user_5358,2,2,confirmé,True,99,12,4,527.35,0,réussi,Tunisia,Casablanca,False,5,0,1,0,gmail.com,False,0,2024-09-13,19:52:08.663643
res_686876,user_9268,2,1,confirmé,True,98,6,6,235.21,0,réussi,France,Casablanca,False,5,0,0,0,yahoo.com,False,0,2025-06-19,19:12:57.652934
res_466793,user_9871,2,1,confirmé,True,46,17,5,271.4,0,réussi,France,Berlin,True,3,1,0,0,tempmail.com,True,0,2024-11-27,13:19:46.726342
res_319925,user_4704,1,1,confirmé,False,7,29,7,198.94,0,réussi,Germany,Paris,True,2,0,0,0,tempmail.com,True,0,2024-12-13,07:12:29.701675
res_911288,user_5891,3,2,confirmé,True,73,1,3,354.87,0,réussi,USA,Berlin,True,2,0,2,0,gmail.com,False,0,2025-06-16,06:17:09.711066
res_293930,user_3477,1,1,confirmé,False,16,7,0,245.06,0,réussi,Morocco,Tunis,False,5,1,1,0,hotmail.com,False,0,2024-12-29,15:05:33.663093
res_119053,user_4098,1,1,confirmé,True,72,2,2,290.71,0,réussi,USA,Casablanca,True,5,0,0,0,yahoo.com,False,0,2025-01-12,20:02:18.657090
res_166895,user_8906,2,2,confirmé,True,69,6,5,382.62,0,réussi,Morocco,New York,False,5,0,0,1,yahoo.com,False,0,2024-11-05,15:09:31.704319
res_828114,user_6065,1,1,confirmé,False,60,29,1,287.01,0,réussi,USA,Casablanca,False,4,2,0,1,gmail.com,False,0,2025-05-04,00:01:29.684977
res_749222,user_6423,1,1,confirmé,False,24,22,7,79.96,0,réussi,Tunisia,Paris,False,5,0,0,0,gmail.com,False,0,2025-04-24,11:38:19.716259
res_435197,user_9798,1,1,confirmé,True,89,17,1,82.85,0,réussi,USA,Tunis,False,1,0,0,0,gmail.com,False,0,2025-05-14,10:51:06.656952
res_151955,user_7102,1,1,confirmé,True,21,15,7,126.55,0,réussi,Morocco,Paris,False,3,0,1,0,yahoo.com,False,0,2025-06-07,19:48:39.721356
res_871910,user_7706,1,1,confirmé,False,35,22,1,168.94,0,réussi,USA,New York,True,2,2,1,0,gmail.com,False,0,2025-02-05,22:49:17.734055
res_258522,user_9444,3,1,en attente,True,15,5,4,895.25,0,réussi,Morocco,Paris,False,3,5,1,4,mailinator.com,True,1,2025-07-04,10:53:20.640528
res_498265,user_2716,1,1,confirmé,True,5,16,7,159.2,0,réussi,Morocco,New York,True,3,3,0,1,gmail.com,False,0,2024-11-01,02:51:31.709368
res_492077,user_3646,2,2,confirmé,True,59,24,2,520.83,0,réussi,Morocco,Paris,True,3,3,1,3,tempmail.com,True,1,2025-08-10,19:42:57.631175
res_132002,user_8241,1,1,confirmé,True,8,24,6,210.06,0,réussi,Morocco,Berlin,True,4,0,0,0,gmail.com,False,0,2024-12-07,02:24:07.649925
res_380904,user_9708,3,3,confirmé,True,12,17,1,250.94,0,réussi,Germany,Casablanca,True,2,2,0,1,hotmail.com,False,0,2025-01-09,06:45:49.669066
res_900040,user_3057,1,1,confirmé,True,53,30,3,188.52,0,réussi,Germany,Paris,True,3,2,1,2,tempmail.com,True,1,2025-08-09,10:42:52.640838
res_810725,user_2866,3,3,annulé,True,93,4,3,625.51,0,réussi,Germany,Casablanca,True,4,1,0,0,gmail.com,False,0,2025-04-22,14:06:14.659046
res_582607,user_7014,3,1,confirmé,True,91,27,7,186.41,1,échoué,Morocco,Casablanca,False,4,3,2,1,mailinator.com,True,1,2025-08-06,08:52:38.644920
res_484152,user_3514,3,3,confirmé,True,68,11,1,861.02,0,réussi,Germany,Casablanca,False,1,1,0,0,gmail.com,False,0,2025-05-01,00:02:32.677036
res_986085,user_2580,3,3,confirmé,True,3,10,1,550.67,0,réussi,USA,Tunis,True,4,1,0,0,gmail.com,False,0,2024-09-15,23:58:29.734534
res_516466,user_6378,2,2,confirmé,True,95,13,3,551.92,0,réussi,Germany,Casablanca,True,3,1,1,0,hotmail.com,False,0,2025-05-06,18:06:54.707429
res_841548,user_2843,2,2,confirmé,True,93,7,0,169.75,0,réussi,Morocco,Casablanca,True,3,1,0,0,gmail.com,False,0,2024-11-28,14:44:33.685007
res_220727,user_3082,2,1,confirmé,True,52,28,1,104.37,0,réussi,USA,Paris,True,3,1,0,1,gmail.com,False,0,2025-06-16,17:46:29.734929
res_967484,user_9799,2,1,confirmé,True,53,1,6,334.91,0,réussi,Germany,Tunis,False,2,1,0,1,gmail.com,False,0,2025-01-05,19:32:48.724603
res_921483,user_2368,2,1,confirmé,True,96,18,7,256.44,0,réussi,Germany,Berlin,True,1,0,0,0,yahoo.com,False,0,2024-12-26,13:03:07.692282
res_715651,user_7237,3,1,confirmé,True,12,3,7,853.14,0,réussi,Tunisia,Berlin,True,1,1,0,0,yahoo.com,False,0,2024-09-06,18:38:50.689898
res_441379,user_8371,2,1,confirmé,True,22,16,3,281.08,0,réussi,Tunisia,Tunis,False,3,0,0,0,hotmail.com,False,0,2025-04-01,07:30:50.723241
res_234094,user_6899,1,1,confirmé,True,26,29,1,120.23,0,réussi,Tunisia,Casablanca,True,5,1,1,0,gmail.com,False,0,2024-11-25,05:26:03.674717
res_590539,user_2805,1,1,confirmé,True,18,22,1,275.41,0,réussi,France,Paris,False,2,0,1,1,gmail.com,False,0,2025-04-23,11:36:08.727455
res_809378,user_4838,1,1,confirmé,True,42,10,3,203.51,0,réussi,Germany,New York,True,4,1,0,0,tempmail.com,True,0,2024-09-09,14:27:27.738212
res_844243,user_8055,3,2,confirmé,True,5,4,4,392.55,0,réussi,Morocco,Casablanca,True,3,0,0,0,mailinator.com,True,0,2025-04-18,22:02:57.694221
res_460971,user_3679,2,1,confirmé,False,65,29,5,397.02,1,échoué,Tunisia,Paris,False,4,3,4,5,tempmail.com,True,1,2025-07-23,05:00:21.635911
res_778556,user_9398,1,1,confirmé,True,88,13,4,267.25,0,réussi,USA,Casablanca,True,1,0,1,1,gmail.com,False,0,2025-04-06,10:27:46.663200
res_710832,user_9208,1,1,confirmé,True,82,17,5,86.11,0,réussi,Tunisia,Berlin,False,2,0,0,0,gmail.com,False,0,2024-12-01,14:08:32.734637
res_280003,user_3625,1,1,confirmé,False,2,15,7,97.38,0,réussi,France,Casablanca,False,1,0,0,0,gmail.com,False,0,2024-09-11,22:49:54.656875
res_781837,user_1602,2,1,confirmé,True,16,11,3,114.46,0,réussi,Germany,Berlin,True,4,0,0,0,yahoo.com,False,0,2025-02-28,12:53:03.689871
res_490386,user_4518,1,1,confirmé,True,19,29,6,207.29,0,réussi,Germany,New York,False,3,2,0,0,hotmail.com,False,0,2024-09-20,20:03:57.667664
res_783308,user_3859,2,1,en attente,False,16,25,1,331.08,0,réussi,USA,Casablanca,False,2,0,0,0,tempmail.com,True,0,2024-10-06,10:03:23.695141
res_645179,user_8062,3,1,confirmé,True,13,28,0,708.35,0,réussi,Germany,New York,False,4,0,0,0,hotmail.com,False,0,2025-02-20,08:12:57.702773
res_920165,user_9303,1,1,annulé,True,24,10,3,174.13,0,réussi,France,Casablanca,False,1,0,1,0,gmail.com,False,0,2025-06-18,01:36:17.695216
res_448676,user_8276,3,2,confirmé,True,59,18,5,249.81,0,réussi,France,Casablanca,True,3,0,0,0,gmail.com,False,0,2025-06-25,07:27:51.727165
res_652605,user_4252,1,1,confirmé,True,6,18,3,270.32,0,réussi,USA,New York,True,2,0,0,0,yahoo.com,False,0,2025-05-29,03:30:23.697368
res_581108,user_9749,2,2,annulé,True,43,2,6,237.73,0,réussi,France,Berlin,False,1,0,0,0,gmail.com,False,0,2024-08-28,20:50:59.685949
res_943807,user_2469,2,2,confirmé,True,4,18,2,476.63,0,réussi,France,Casablanca,False,4,1,0,1,gmail.com,False,0,2025-05-13,02:58:44.655592
res_808116,user_4017,3,3,confirmé,True,51,12,4,752.03,0,réussi,Germany,Berlin,True,3,1,0,1,gmail.com,False,0,2025-05-10,11:53:08.662936
res_651363,user_5193,1,1,confirmé,False,23,3,7,57.95,0,réussi,Tunisia,Berlin,True,1,4,0,5,mailinator.com,True,1,2025-07-10,09:17:07.637229
res_954554,user_9307,1,1,confirmé,True,55,0,4,236.59,0,réussi,USA,Tunis,False,1,0,0,0,gmail.com,False,0,2025-01-18,03:38:52.683633
res_915085,user_3600,1,1,en attente,False,55,2,6,191.5,0,réussi,Morocco,Tunis,True,3,0,0,0,hotmail.com,False,0,2025-03-27,21:30:38.686759
res_941829,user_8753,1,1,en attente,True,16,20,6,87.78,0,réussi,Morocco,Paris,True,2,0,0,2,gmail.com,False,0,2025-04-20,05:16:34.728810
res_523763,user_2100,3,2,confirmé,False,84,12,3,248.53,0,réussi,Germany,New York,False,4,1,0,0,mailinator.com,True,0,2024-08-22,15:35:32.658611
res_330648,user_7978,2,1,confirmé,False,1,2,4,122.05,0,réussi,Morocco,Tunis,False,1,0,0,0,gmail.com,False,0,2024-10-30,16:53:00.692265
res_349136,user_9370,1,1,annulé,True,8,8,6,253.51,1,échoué,France,Casablanca,True,3,6,1,2,mailinator.com,True,1,2025-07-09,11:00:12.636356
res_451951,user_1132,3,3,confirmé,False,16,18,6,480.37,0,réussi,France,Paris,True,1,0,0,0,gmail.com,False,0,2025-01-12,08:29:06.679499
res_722981,user_4611,2,1,confirmé,False,95,26,6,231.14,0,réussi,Tunisia,Berlin,True,4,0,0,0,gmail.com,False,0,2024-08-28,08:12:08.676029
res_386960,user_8890,3,1,annulé,True,98,6,4,253.92,1,échoué,Tunisia,Paris,True,3,4,2,2,tempmail.com,True,1,2025-07-03,15:46:01.643186
res_624915,user_8919,2,2,confirmé,False,85,16,4,306.39,0,réussi,France,New York,True,1,1,0,0,gmail.com,False,0,2025-01-25,09:49:07.657260
res_171844,user_2535,3,2,confirmé,True,20,10,7,602.24,0,réussi,Morocco,Paris,True,1,2,0,0,gmail.com,False,0,2025-02-11,09:20:11.711529
res_670410,user_4111,2,1,confirmé,False,56,25,1,223.59,0,réussi,France,Paris,True,3,0,0,0,gmail.com,False,0,2025-01-10,07:03:28.681040
res_993160,user_6087,3,3,confirmé,True,26,19,4,373.7,0,réussi,France,Berlin,True,2,3,0,0,gmail.com,False,0,2025-06-29,09:15:41.659573
res_791750,user_2206,2,1,confirmé,False,13,11,1,219.68,0,réussi,France,Casablanca,True,1,0,0,0,gmail.com,False,0,2025-03-16,22:25:36.690427
res_938603,user_3654,3,1,annulé,True,78,7,7,774.81,0,réussi,France,New York,False,4,4,2,6,mailinator.com,True,1,2025-07-20,00:32:10.640496
res_129141,user_6655,1,1,confirmé,True,39,27,7,274.64,0,réussi,France,Tunis,True,1,1,0,0,tempmail.com,True,0,2025-03-11,10:25:35.739589
res_926185,user_2979,1,1,confirmé,True,5,4,7,177.86,0,réussi,Tunisia,Casablanca,False,1,1,1,0,gmail.com,False,0,2024-10-21,07:55:47.655129
res_622998,user_7945,1,1,annulé,True,79,21,2,167.84,0,réussi,Morocco,New York,True,3,3,0,0,mailinator.com,True,1,2025-07-13,07:52:17.636915
res_528436,user_1245,1,1,confirmé,False,18,21,0,168.46,1,échoué,USA,Paris,False,4,2,1,3,mailinator.com,True,1,2025-07-23,23:07:57.637537
res_252141,user_2935,3,1,confirmé,True,78,7,6,638.96,0,réussi,Germany,Paris,True,1,1,1,0,hotmail.com,False,0,2024-11-05,01:05:07.687630
res_534439,user_7591,3,2,confirmé,True,68,3,3,753.1,0,réussi,USA,Tunis,False,5,3,1,3,mailinator.com,True,1,2025-07-22,19:44:39.639957
res_154732,user_8319,1,1,confirmé,True,99,15,7,175.03,0,réussi,France,Berlin,False,5,0,0,0,gmail.com,False,0,2025-06-04,19:24:53.707509
res_328847,user_8756,2,2,confirmé,True,32,16,0,556.46,0,réussi,USA,Berlin,True,3,0,0,1,hotmail.com,False,0,2024-11-15,02:19:29.722553
res_510267,user_9537,3,3,confirmé,True,26,5,6,869.6,0,réussi,Germany,Casablanca,False,1,3,0,0,hotmail.com,False,0,2025-04-04,06:08:31.683976
res_338723,user_9466,1,1,confirmé,False,54,19,1,128.61,0,réussi,Tunisia,Berlin,True,1,0,1,0,gmail.com,False,0,2025-03-20,02:41:18.692886
res_950127,user_7837,1,1,confirmé,True,63,25,2,250.65,0,réussi,Morocco,Casablanca,False,2,1,0,0,gmail.com,False,0,2025-03-04,15:22:48.729035
res_839196,user_4500,2,2,confirmé,True,29,8,2,446.19,0,réussi,Germany,New York,True,3,1,0,0,gmail.com,False,0,2024-11-03,04:09:05.711049
res_111080,user_7934,2,2,confirmé,True,24,29,0,367.33,0,réussi,France,New York,False,3,0,1,1,yahoo.com,False,0,2025-05-07,10:10:03.673259
res_471071,user_8389,3,2,confirmé,True,8,15,4,749.68,0,réussi,Tunisia,Tunis,False,2,0,0,0,gmail.com,False,0,2024-10-27,07:19:21.729918
res_241370,user_2744,3,3,confirmé,True,74,19,2,600.2,0,réussi,Morocco,Casablanca,False,5,1,1,0,gmail.com,False,0,2025-03-01,23:06:01.664604
res_584819,user_2245,2,1,confirmé,False,15,20,5,313.13,0,réussi,Germany,Casablanca,False,1,4,0,0,gmail.com,False,0,2025-01-15,02:40:29.679117
res_440052,user_7447,2,2,en attente,True,90,2,1,300.3,0,réussi,France,New York,True,2,0,0,1,gmail.com,False,0,2024-11-21,16:13:00.661866
res_904378,user_8060,3,2,annulé,False,73,9,1,841.87,0,réussi,Morocco,Paris,True,5,4,3,2,tempmail.com,True,1,2025-07-24,15:19:58.645479
res_603387,user_9133,2,1,en attente,False,44,30,5,244.55,0,réussi,France,Tunis,True,5,0,0,0,gmail.com,False,0,2025-07-24,04:08:12.689346
res_582753,user_2629,3,3,confirmé,True,1,5,0,543.96,0,réussi,Morocco,Casablanca,False,1,0,1,0,yahoo.com,False,0,2024-11-27,16:21:48.693895
res_940534,user_6123,3,1,en attente,True,59,23,5,759.88,0,réussi,USA,Berlin,True,1,1,0,4,gmail.com,False,1,2025-07-18,09:32:16.636147
res_692818,user_9100,2,2,confirmé,False,100,18,4,347.8,0,réussi,USA,Casablanca,False,1,0,0,1,mailinator.com,True,0,2024-10-21,19:33:18.740055
res_278510,user_8264,1,1,confirmé,True,37,27,6,225.54,0,réussi,Morocco,Tunis,True,5,0,0,1,gmail.com,False,0,2024-09-21,22:55:23.658250
res_644918,user_4878,3,1,confirmé,True,4,20,5,328.77,1,échoué,USA,Paris,True,4,1,1,2,mailinator.com,True,1,2025-07-14,19:19:08.641008
res_542751,user_9643,2,1,en attente,False,85,3,3,271.91,0,réussi,Germany,Casablanca,False,5,0,0,0,gmail.com,False,0,2025-07-12,01:10:50.724825
res_467293,user_2916,3,1,confirmé,True,61,16,6,348.37,0,réussi,USA,Casablanca,False,2,0,0,1,gmail.com,False,0,2024-11-25,02:54:13.693125
res_995342,user_5618,2,1,confirmé,False,38,19,1,532.23,0,réussi,Morocco,Casablanca,False,5,1,1,0,gmail.com,False,0,2024-12-22,04:35:43.672678
res_717741,user_4631,3,3,en attente,True,98,2,6,876.47,0,réussi,France,New York,False,2,1,0,0,gmail.com,False,0,2024-11-02,00:15:54.651066
res_809886,user_1233,2,2,confirmé,False,15,29,7,146.62,0,réussi,Morocco,Casablanca,True,5,0,1,1,hotmail.com,False,0,2024-11-30,20:27:00.671816
res_832650,user_3320,3,2,confirmé,True,17,27,6,228.77,0,réussi,USA,Tunis,False,2,0,0,0,gmail.com,False,0,2025-05-05,05:38:49.737406
res_827759,user_2537,2,1,confirmé,False,61,29,3,596.66,1,échoué,France,Paris,False,1,3,2,5,tempmail.com,True,1,2025-07-30,23:29:13.644535
res_427636,user_3844,2,2,annulé,True,78,1,2,296.09,0,réussi,France,Berlin,True,5,1,0,1,gmail.com,False,0,2025-02-24,08:17:12.688962
res_651125,user_2303,1,1,annulé,True,92,11,1,91.51,0,réussi,France,New York,True,3,1,0,0,gmail.com,False,0,2025-03-06,21:08:25.717792
res_213274,user_7052,3,3,en attente,True,83,16,1,297.68,0,réussi,Tunisia,New York,False,5,0,0,0,yahoo.com,False,0,2024-08-20,18:04:51.678711
res_116579,user_5365,2,1,confirmé,False,90,22,2,561.15,0,réussi,Morocco,Berlin,True,2,0,0,1,hotmail.com,False,0,2024-12-13,23:12:55.670899
res_343284,user_8078,1,1,confirmé,True,60,27,5,101.42,0,réussi,Tunisia,Paris,True,3,3,0,1,gmail.com,False,0,2024-11-02,19:05:18.687429
res_878342,user_5133,1,1,confirmé,False,72,16,7,114.03,0,réussi,Germany,Paris,False,1,0,0,2,tempmail.com,True,0,2024-12-15,20:56:13.695769
res_357390,user_7906,1,1,confirmé,True,94,4,0,248.75,0,réussi,France,Berlin,False,4,1,0,1,gmail.com,False,0,2025-03-22,02:55:30.693864
res_876487,user_8583,1,1,en attente,True,66,18,1,113.72,1,échoué,Germany,Casablanca,False,3,3,2,1,tempmail.com,True,1,2025-07-24,02:21:40.640377
res_466835,user_5440,2,1,confirmé,True,18,10,3,423.96,0,réussi,USA,Casablanca,True,4,2,0,0,yahoo.com,False,0,2025-05-02,20:23:05.671298
res_619823,user_6837,1,1,confirmé,True,79,15,6,167.99,0,réussi,Tunisia,Tunis,False,1,1,0,0,tempmail.com,True,0,2025-06-17,06:42:28.721414
res_235524,user_5390,1,1,confirmé,False,36,18,5,159.74,0,réussi,Germany,Berlin,False,4,0,0,0,hotmail.com,False,0,2024-09-24,12:57:54.682071
res_865954,user_4070,3,2,confirmé,True,10,8,2,429.98,0,réussi,Morocco,Casablanca,False,3,1,0,0,hotmail.com,False,0,2025-02-11,21:10:26.688149
res_113214,user_6130,1,1,confirmé,False,65,30,2,286.28,0,réussi,USA,Casablanca,True,5,0,3,0,gmail.com,False,0,2025-03-30,18:52:27.720968
res_475838,user_3815,3,3,confirmé,False,39,30,3,167.24,0,réussi,USA,Berlin,False,5,1,1,0,gmail.com,False,0,2025-04-01,15:14:22.728616
res_263941,user_6837,3,3,annulé,True,59,8,6,587.73,0,réussi,USA,New York,False,4,0,0,0,gmail.com,False,0,2024-12-07,10:29:22.737226
res_810109,user_5435,1,1,confirmé,True,53,28,6,77.01,0,réussi,Morocco,Berlin,True,5,0,0,1,yahoo.com,False,0,2025-02-08,12:25:59.713938
res_345175,user_7352,2,2,confirmé,True,19,27,2,164.41,0,réussi,USA,Berlin,True,5,0,0,0,gmail.com,False,0,2025-05-25,19:23:47.721238
res_184160,user_4838,2,1,confirmé,True,82,27,6,307.59,0,réussi,Morocco,Berlin,False,3,0,0,0,yahoo.com,False,0,2025-01-09,06:46:48.737092
res_515449,user_6329,1,1,confirmé,False,97,17,4,103.09,0,réussi,Germany,Casablanca,False,1,0,0,0,gmail.com,False,0,2025-04-12,17:14:47.711750
res_299730,user_8269,2,1,confirmé,True,51,9,0,513.57,0,réussi,Morocco,Berlin,False,2,2,2,0,gmail.com,False,0,2025-04-12,01:31:08.725156
res_185606,user_8255,3,1,confirmé,True,5,11,3,457.28,0,réussi,USA,Casablanca,True,3,0,0,0,hotmail.com,False,0,2025-01-24,03:53:57.710677
res_254149,user_9141,1,1,annulé,True,28,30,4,96.1,0,réussi,USA,Tunis,True,5,0,0,0,mailinator.com,True,0,2025-08-14,09:26:01.715188
res_963829,user_3668,1,1,confirmé,True,52,15,6,299.13,0,réussi,Germany,New York,False,4,3,0,5,mailinator.com,True,1,2025-07-13,01:38:06.640693
res_860773,user_8584,1,1,confirmé,False,64,15,1,62.32,0,réussi,France,Berlin,False,5,1,1,0,gmail.com,False,0,2024-09-14,03:45:35.731907
